IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,124,7.68
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,20,7.67
8.219.53.222,80,80,false,SIN,Asia Pacific,Singapore,18,7.67
8.219.174.213,80,80,false,SIN,Asia Pacific,Singapore,11,7.67
8.219.60.68,2082,2082,false,SIN,Asia Pacific,Singapore,10,7.67
47.74.42.17,8443,8443,true,NRT,Asia Pacific,Tokyo,123,7.67
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,7.66
47.236.233.166,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.65
47.236.4.129,2087,2087,true,SIN,Asia Pacific,Singapore,104,7.65
47.245.58.250,8443,8443,true,NRT,Asia Pacific,Tokyo,136,7.65
47.236.7.211,2096,2096,true,SIN,Asia Pacific,Singapore,16,7.65
8.219.106.156,2096,2096,true,SIN,Asia Pacific,Singapore,54,7.65
47.236.106.37,8443,8443,true,SIN,Asia Pacific,Singapore,134,7.65
47.237.22.45,8080,8080,false,SIN,Asia Pacific,Singapore,18,7.64
8.219.78.222,8443,8443,true,SIN,Asia Pacific,Singapore,73,7.64
47.237.19.161,2052,2052,false,SIN,Asia Pacific,Singapore,29,7.64
47.245.56.29,8880,8880,false,NRT,Asia Pacific,Tokyo,75,7.64
47.91.31.235,8880,8880,false,NRT,Asia Pacific,Tokyo,74,7.64
47.237.70.15,80,80,false,SIN,Asia Pacific,Singapore,9,7.64
8.219.60.68,2087,2087,true,SIN,Asia Pacific,Singapore,172,7.64
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,17,7.63
8.222.198.105,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.63
47.236.169.15,2053,2053,true,SIN,Asia Pacific,Singapore,155,7.63
47.236.206.153,2087,2087,true,SIN,Asia Pacific,Singapore,33,7.63
47.91.16.71,2095,2095,false,NRT,Asia Pacific,Tokyo,73,7.63
8.222.224.162,8080,8080,false,SIN,Asia Pacific,Singapore,7,7.63
8.222.214.13,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.63
47.91.21.149,2087,2087,true,NRT,Asia Pacific,Tokyo,88,7.63
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,95,7.63
47.91.31.231,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.62
47.236.172.95,2087,2087,true,SIN,Asia Pacific,Singapore,134,7.62
47.236.198.189,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.62
8.222.240.47,2096,2096,true,SIN,Asia Pacific,Singapore,64,7.61
47.237.19.161,2053,2053,true,SIN,Asia Pacific,Singapore,84,7.61
8.219.247.53,2087,2087,true,SIN,Asia Pacific,Singapore,145,7.61
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,7.61
8.222.223.34,2053,2053,true,SIN,Asia Pacific,Singapore,72,7.60
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,7.60
47.236.249.41,2083,2083,true,SIN,Asia Pacific,Singapore,111,7.60
8.222.209.223,8443,8443,true,SIN,Asia Pacific,Singapore,98,7.60
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,7.59
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,7.59
47.236.104.123,2053,2053,true,SIN,Asia Pacific,Singapore,133,7.59
8.219.250.70,80,80,false,SIN,Asia Pacific,Singapore,3,7.59
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,7.59
47.91.23.146,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.59
8.222.229.22,2096,2096,true,SIN,Asia Pacific,Singapore,77,7.58
47.91.10.228,2087,2087,true,NRT,Asia Pacific,Tokyo,82,7.58
47.236.19.51,2083,2083,true,SIN,Asia Pacific,Singapore,86,7.58
47.236.11.68,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.58
47.237.22.45,2096,2096,true,SIN,Asia Pacific,Singapore,142,7.58
47.74.9.174,2096,2096,true,NRT,Asia Pacific,Tokyo,72,7.58
8.222.208.83,2087,2087,true,SIN,Asia Pacific,Singapore,63,7.58
8.219.247.203,2096,2096,true,SIN,Asia Pacific,Singapore,137,7.58
47.236.227.21,8443,8443,true,SIN,Asia Pacific,Singapore,144,7.57
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,7.57
8.219.232.219,2087,2087,true,SIN,Asia Pacific,Singapore,130,7.56
47.236.180.51,2083,2083,true,SIN,Asia Pacific,Singapore,122,7.56
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,30,7.56
47.236.149.160,8880,8880,false,SIN,Asia Pacific,Singapore,13,7.55
47.237.27.69,2052,2052,false,SIN,Asia Pacific,Singapore,34,7.55
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,65,7.55
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,52,7.55
47.245.33.56,2087,2087,true,NRT,Asia Pacific,Tokyo,191,7.55
47.74.40.13,2053,2053,true,NRT,Asia Pacific,Tokyo,70,7.55
8.219.102.252,2095,2095,false,SIN,Asia Pacific,Singapore,10,7.55
47.236.4.129,8443,8443,true,SIN,Asia Pacific,Singapore,98,7.55
8.217.167.88,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,7.55
8.222.224.17,2096,2096,true,SIN,Asia Pacific,Singapore,46,7.54
47.245.80.39,2087,2087,true,SIN,Asia Pacific,Singapore,83,7.54
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,7.54
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,59,7.54
47.74.41.87,2053,2053,true,NRT,Asia Pacific,Tokyo,104,7.54
8.222.212.116,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.54
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,7.54
8.222.221.86,2086,2086,false,SIN,Asia Pacific,Singapore,3,7.53
47.236.15.121,2052,2052,false,SIN,Asia Pacific,Singapore,16,7.53
47.236.125.4,2096,2096,true,SIN,Asia Pacific,Singapore,126,7.53
8.219.245.232,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.53
47.236.116.26,2087,2087,true,SIN,Asia Pacific,Singapore,85,7.52
8.219.40.255,2096,2096,true,SIN,Asia Pacific,Singapore,55,7.52
8.217.221.165,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,7.52
8.222.210.182,443,443,true,SIN,Asia Pacific,Singapore,54,7.52
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,125,7.52
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,7.52
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,115,7.52
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,104,7.52
47.74.42.17,2053,2053,true,NRT,Asia Pacific,Tokyo,94,7.52
47.236.104.98,443,443,true,SIN,Asia Pacific,Singapore,112,7.51
47.236.144.196,2096,2096,true,SIN,Asia Pacific,Singapore,192,7.51
8.219.103.57,2096,2096,true,SIN,Asia Pacific,Singapore,128,7.51
47.74.52.104,2086,2086,false,NRT,Asia Pacific,Tokyo,82,7.51
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,18,7.51
8.222.229.102,2096,2096,true,SIN,Asia Pacific,Singapore,67,7.51
8.222.229.102,8880,8880,false,SIN,Asia Pacific,Singapore,8,7.51
47.236.227.21,2096,2096,true,SIN,Asia Pacific,Singapore,162,7.51
47.236.15.121,2053,2053,true,SIN,Asia Pacific,Singapore,30,7.51
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,7.51
47.245.82.78,2086,2086,false,SIN,Asia Pacific,Singapore,33,7.50
47.91.29.108,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.50
47.236.74.20,8443,8443,true,SIN,Asia Pacific,Singapore,111,7.50
47.245.84.155,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.50
47.236.93.176,2087,2087,true,SIN,Asia Pacific,Singapore,62,7.50
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,101,7.50
47.91.17.102,2087,2087,true,NRT,Asia Pacific,Tokyo,78,7.50
47.236.15.73,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.50
47.236.163.95,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.50
47.237.22.45,8443,8443,true,SIN,Asia Pacific,Singapore,36,7.50
8.222.240.47,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.50
8.219.97.179,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.49
8.222.254.91,2052,2052,false,SIN,Asia Pacific,Singapore,38,7.49
8.219.228.193,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.49
8.222.209.223,2083,2083,true,SIN,Asia Pacific,Singapore,107,7.49
47.236.29.235,2052,2052,false,SIN,Asia Pacific,Singapore,31,7.49
8.219.183.31,2083,2083,true,SIN,Asia Pacific,Singapore,123,7.49
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,56,7.49
8.222.211.16,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.49
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,7.49
8.222.219.34,2083,2083,true,SIN,Asia Pacific,Singapore,77,7.49
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,140,7.48
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,7.48
8.219.103.126,2053,2053,true,SIN,Asia Pacific,Singapore,109,7.48
47.74.54.145,2083,2083,true,NRT,Asia Pacific,Tokyo,123,7.48
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,7.48
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,7.48
47.236.79.87,8443,8443,true,SIN,Asia Pacific,Singapore,84,7.47
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,7.47
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,7.47
47.236.15.121,2087,2087,true,SIN,Asia Pacific,Singapore,89,7.47
8.219.93.85,2083,2083,true,SIN,Asia Pacific,Singapore,151,7.47
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,15,7.47
8.222.129.245,2087,2087,true,SIN,Asia Pacific,Singapore,125,7.47
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,7.46
8.219.53.142,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.46
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,74,7.46
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,58,7.46
8.219.171.6,2095,2095,false,SIN,Asia Pacific,Singapore,15,7.46
8.219.126.3,2096,2096,true,SIN,Asia Pacific,Singapore,231,7.46
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,33,7.45
47.236.76.199,2087,2087,true,SIN,Asia Pacific,Singapore,162,7.45
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,42,7.45
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.44
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,46,7.44
47.74.13.94,2053,2053,true,NRT,Asia Pacific,Tokyo,75,7.44
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.44
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,7.44
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,7.43
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,7.43
47.236.7.246,2086,2086,false,SIN,Asia Pacific,Singapore,51,7.43
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,7.43
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,60,7.43
47.236.97.58,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.42
47.91.18.207,8080,8080,false,NRT,Asia Pacific,Tokyo,73,7.42
47.236.104.123,2083,2083,true,SIN,Asia Pacific,Singapore,77,7.42
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.42
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,77,7.41
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,99,7.41
47.236.174.206,8443,8443,true,SIN,Asia Pacific,Singapore,99,7.41
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.41
47.237.27.69,2082,2082,false,SIN,Asia Pacific,Singapore,30,7.40
47.236.149.107,2083,2083,true,SIN,Asia Pacific,Singapore,161,7.40
47.245.37.12,2096,2096,true,NRT,Asia Pacific,Tokyo,194,7.40
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,53,7.40
47.236.192.198,2087,2087,true,SIN,Asia Pacific,Singapore,104,7.40
8.219.4.122,80,80,false,SIN,Asia Pacific,Singapore,2,7.40
8.219.3.53,8080,8080,false,SIN,Asia Pacific,Singapore,2,7.40
47.236.74.20,2086,2086,false,SIN,Asia Pacific,Singapore,9,7.39
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,7.39
47.91.16.71,2096,2096,true,NRT,Asia Pacific,Tokyo,75,7.39
47.91.15.247,80,80,false,NRT,Asia Pacific,Tokyo,77,7.39
47.91.22.115,2095,2095,false,NRT,Asia Pacific,Tokyo,77,7.39
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,7.39
8.222.188.56,2096,2096,true,SIN,Asia Pacific,Singapore,92,7.39
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,118,7.38
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,98,7.38
47.236.88.181,2095,2095,false,SIN,Asia Pacific,Singapore,23,7.38
8.219.242.208,2087,2087,true,SIN,Asia Pacific,Singapore,88,7.38
8.219.250.70,8080,8080,false,SIN,Asia Pacific,Singapore,22,7.38
47.91.2.5,2083,2083,true,NRT,Asia Pacific,Tokyo,89,7.38
47.91.22.115,2083,2083,true,NRT,Asia Pacific,Tokyo,87,7.38
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,7.38
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,43,7.38
8.222.159.252,8880,8880,false,SIN,Asia Pacific,Singapore,30,7.37
8.222.255.15,2087,2087,true,SIN,Asia Pacific,Singapore,85,7.37
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,132,7.37
47.237.27.69,2095,2095,false,SIN,Asia Pacific,Singapore,31,7.37
8.219.251.81,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.37
47.74.37.50,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.36
47.237.5.164,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.36
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,7.36
47.236.88.181,2052,2052,false,SIN,Asia Pacific,Singapore,25,7.36
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,7.35
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,49,7.35
8.219.90.32,2096,2096,true,SIN,Asia Pacific,Singapore,188,7.35
47.74.41.87,2095,2095,false,NRT,Asia Pacific,Tokyo,145,7.35
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,78,7.35
47.245.56.121,8080,8080,false,NRT,Asia Pacific,Tokyo,75,7.35
8.219.247.53,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.35
8.222.227.191,2053,2053,true,SIN,Asia Pacific,Singapore,115,7.34
47.236.168.17,2096,2096,true,SIN,Asia Pacific,Singapore,135,7.34
47.236.173.200,8443,8443,true,SIN,Asia Pacific,Singapore,109,7.34
47.91.14.62,2082,2082,false,NRT,Asia Pacific,Tokyo,74,7.34
47.236.176.144,80,80,false,SIN,Asia Pacific,Singapore,24,7.34
47.236.17.165,2083,2083,true,SIN,Asia Pacific,Singapore,161,7.34
8.219.126.240,8443,8443,true,SIN,Asia Pacific,Singapore,161,7.34
8.222.221.109,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.33
47.237.9.179,2083,2083,true,SIN,Asia Pacific,Singapore,66,7.33
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,7.33
47.236.144.196,8080,8080,false,SIN,Asia Pacific,Singapore,14,7.33
47.237.22.84,2083,2083,true,SIN,Asia Pacific,Singapore,151,7.33
47.91.23.146,2052,2052,false,NRT,Asia Pacific,Tokyo,72,7.33
8.218.119.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,7.33
47.237.27.69,2053,2053,true,SIN,Asia Pacific,Singapore,78,7.33
8.219.210.64,2082,2082,false,SIN,Asia Pacific,Singapore,18,7.33
47.236.97.58,2087,2087,true,SIN,Asia Pacific,Singapore,62,7.33
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,54,7.33
47.237.27.69,8880,8880,false,SIN,Asia Pacific,Singapore,21,7.32
8.219.77.91,80,80,false,SIN,Asia Pacific,Singapore,29,7.32
47.236.233.166,2083,2083,true,SIN,Asia Pacific,Singapore,108,7.32
8.222.198.105,2053,2053,true,SIN,Asia Pacific,Singapore,48,7.32
47.245.37.98,2095,2095,false,NRT,Asia Pacific,Tokyo,75,7.32
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.32
47.74.52.188,2083,2083,true,NRT,Asia Pacific,Tokyo,98,7.32
8.219.153.44,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.32
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,7.32
47.236.12.73,2083,2083,true,SIN,Asia Pacific,Singapore,88,7.31
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,7.31
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,3,7.31
47.245.80.142,8443,8443,true,SIN,Asia Pacific,Singapore,109,7.31
8.219.93.85,2082,2082,false,SIN,Asia Pacific,Singapore,7,7.31
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.30
8.219.110.88,80,80,false,SIN,Asia Pacific,Singapore,10,7.30
47.236.194.67,2087,2087,true,SIN,Asia Pacific,Singapore,173,7.30
47.74.34.73,80,80,false,NRT,Asia Pacific,Tokyo,67,7.29
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.29
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,7.29
47.91.3.112,8880,8880,false,NRT,Asia Pacific,Tokyo,76,7.29
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,35,7.29
47.245.59.133,2083,2083,true,NRT,Asia Pacific,Tokyo,171,7.28
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,55,7.28
47.236.124.115,2053,2053,true,SIN,Asia Pacific,Singapore,163,7.28
47.237.30.228,8080,8080,false,SIN,Asia Pacific,Singapore,33,7.28
8.222.219.34,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.28
8.222.252.123,8080,8080,false,SIN,Asia Pacific,Singapore,27,7.28
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,4,7.27
47.236.29.235,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.27
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,177,7.27
47.236.82.218,8443,8443,true,SIN,Asia Pacific,Singapore,138,7.27
47.245.113.75,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.27
47.236.71.226,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.27
8.219.159.232,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.27
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,20,7.27
47.91.31.235,2053,2053,true,NRT,Asia Pacific,Tokyo,90,7.27
47.245.59.244,2053,2053,true,NRT,Asia Pacific,Tokyo,175,7.27
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,7.26
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,7.26
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,7.26
8.222.187.107,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.26
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,189,7.26
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,7.26
47.236.65.177,2087,2087,true,SIN,Asia Pacific,Singapore,181,7.26
47.236.175.189,2087,2087,true,SIN,Asia Pacific,Singapore,219,7.26
47.91.16.214,2052,2052,false,NRT,Asia Pacific,Tokyo,72,7.26
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.26
8.219.40.255,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.26
47.245.42.162,2087,2087,true,NRT,Asia Pacific,Tokyo,166,7.25
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,7.25
8.219.51.49,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.25
47.236.204.110,2096,2096,true,SIN,Asia Pacific,Singapore,111,7.25
8.219.215.214,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.24
47.245.94.144,2086,2086,false,SIN,Asia Pacific,Singapore,41,7.24
47.237.3.57,80,80,false,SIN,Asia Pacific,Singapore,24,7.24
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,4,7.24
8.222.141.240,2052,2052,false,SIN,Asia Pacific,Singapore,16,7.24
8.218.188.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,7.24
47.236.23.135,2095,2095,false,SIN,Asia Pacific,Singapore,25,7.24
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,90,7.24
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,32,7.24
47.237.70.15,2087,2087,true,SIN,Asia Pacific,Singapore,160,7.23
47.245.102.156,2052,2052,false,SIN,Asia Pacific,Singapore,21,7.23
8.222.221.197,2096,2096,true,SIN,Asia Pacific,Singapore,85,7.23
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,7.23
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,58,7.23
8.219.196.117,2083,2083,true,SIN,Asia Pacific,Singapore,119,7.23
8.222.209.223,80,80,false,SIN,Asia Pacific,Singapore,4,7.23
8.219.99.8,80,80,false,SIN,Asia Pacific,Singapore,12,7.23
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,113,7.23
47.91.18.207,2086,2086,false,NRT,Asia Pacific,Tokyo,79,7.23
8.219.103.126,2087,2087,true,SIN,Asia Pacific,Singapore,83,7.23
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,7.23
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,127,7.23
47.236.39.34,2083,2083,true,SIN,Asia Pacific,Singapore,137,7.23
47.236.93.176,2096,2096,true,SIN,Asia Pacific,Singapore,106,7.22
47.236.97.111,2083,2083,true,SIN,Asia Pacific,Singapore,75,7.22
47.245.54.197,2087,2087,true,NRT,Asia Pacific,Tokyo,189,7.22
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.22
47.74.39.194,2052,2052,false,NRT,Asia Pacific,Tokyo,77,7.22
47.74.52.188,2082,2082,false,NRT,Asia Pacific,Tokyo,73,7.21
47.236.116.182,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.21
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,7.21
8.219.242.131,2053,2053,true,SIN,Asia Pacific,Singapore,127,7.21
47.74.41.87,80,80,false,NRT,Asia Pacific,Tokyo,70,7.21
47.236.104.123,2083,2083,true,SIN,Asia Pacific,Singapore,141,7.21
47.74.52.104,2083,2083,true,NRT,Asia Pacific,Tokyo,103,7.21
8.222.191.158,2087,2087,true,SIN,Asia Pacific,Singapore,97,7.20
47.236.166.184,2053,2053,true,SIN,Asia Pacific,Singapore,156,7.20
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,7.20
47.91.16.198,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.20
47.245.37.94,8443,8443,true,NRT,Asia Pacific,Tokyo,168,7.20
47.91.14.62,8880,8880,false,NRT,Asia Pacific,Tokyo,73,7.20
47.245.37.94,2053,2053,true,NRT,Asia Pacific,Tokyo,207,7.20
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,55,7.19
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,48,7.19
8.222.144.117,2082,2082,false,SIN,Asia Pacific,Singapore,21,7.19
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,72,7.19
47.236.181.155,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.19
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,7.19
47.237.80.66,8443,8443,true,SIN,Asia Pacific,Singapore,99,7.19
47.91.14.47,2052,2052,false,NRT,Asia Pacific,Tokyo,73,7.19
8.222.219.252,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.18
8.222.198.105,2083,2083,true,SIN,Asia Pacific,Singapore,89,7.18
8.222.229.22,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.18
8.218.119.115,80,80,false,HKG,Asia Pacific,Hong Kong,45,7.18
47.236.171.205,2083,2083,true,SIN,Asia Pacific,Singapore,94,7.17
47.236.15.73,2095,2095,false,SIN,Asia Pacific,Singapore,21,7.17
47.74.34.73,8443,8443,true,NRT,Asia Pacific,Tokyo,133,7.17
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,5,7.17
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,21,7.17
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,24,7.17
8.222.136.196,2053,2053,true,SIN,Asia Pacific,Singapore,111,7.17
47.91.19.249,8880,8880,false,NRT,Asia Pacific,Tokyo,96,7.17
8.219.73.21,2053,2053,true,SIN,Asia Pacific,Singapore,105,7.17
47.91.21.127,80,80,false,NRT,Asia Pacific,Tokyo,77,7.16
8.217.164.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,7.16
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,88,7.16
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,121,7.15
8.222.175.78,2082,2082,false,SIN,Asia Pacific,Singapore,11,7.15
47.236.166.76,2087,2087,true,SIN,Asia Pacific,Singapore,155,7.15
47.236.125.4,2096,2096,true,SIN,Asia Pacific,Singapore,161,7.15
47.236.96.141,2086,2086,false,SIN,Asia Pacific,Singapore,19,7.15
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,13,7.15
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,166,7.15
47.236.233.166,2095,2095,false,SIN,Asia Pacific,Singapore,49,7.14
8.222.190.225,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.14
8.218.110.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,110,7.14
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,7.14
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,190,7.14
8.210.250.120,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,7.14
47.91.1.199,2083,2083,true,NRT,Asia Pacific,Tokyo,87,7.14
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,7.13
47.236.97.254,8080,8080,false,SIN,Asia Pacific,Singapore,11,7.13
8.219.104.242,2053,2053,true,SIN,Asia Pacific,Singapore,109,7.13
8.222.211.16,8443,8443,true,SIN,Asia Pacific,Singapore,133,7.13
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,7.13
